run	channel	sample	time	fluorescence	category
Run B	FAM	S7	116	4887	S7
Run B	FAM	S7	117	4887	S7
Run B	FAM	S7	118	4887	S7
Run B	FAM	S7	119	4887	S7
Run B	FAM	S7	120	4887	S7
Run B	FAM	S7	121	4887	S7
Run B	FAM	S7	122	4887	S7
Run B	FAM	S7	123	4887	S7
Run B	FAM	S7	124	4887	S7
Run B	FAM	S7	125	4887	S7
Run B	FAM	S7	126	4887	S7
Run B	FAM	S7	127	4887	S7
Run B	FAM	S7	128	4887	S7
Run B	FAM	S7	129	4887	S7
Run B	FAM	S7	130	4887	S7
Run B	FAM	S7	131	4887	S7
Run B	FAM	S7	132	4887	S7
Run B	FAM	S7	133	4887	S7
Run B	FAM	S7	134	4887	S7
Run B	FAM	S7	135	4887	S7
Run B	FAM	S7	136	4887	S7
Run B	FAM	S7	137	4887	S7
Run B	FAM	S7	138	4887	S7
Run B	FAM	S7	139	4887	S7
Run B	FAM	S7	140	4887	S7
Run B	FAM	S7	141	4887	S7
Run B	FAM	S7	142	4887	S7
Run B	FAM	S7	143	4887	S7
Run B	FAM	S7	144	4887	S7
Run B	FAM	S7	145	4887	S7
Run B	FAM	S7	146	4887	S7
Run B	FAM	S7	147	4887	S7
Run B	FAM	S7	148	4887	S7
Run B	FAM	S7	149	4887	S7
Run B	FAM	S7	150	4887	S7
Run B	HEX	S7	1	570	S7
Run B	HEX	S7	2	570	S7
Run B	HEX	S7	3	572	S7
Run B	HEX	S7	4	574	S7
Run B	HEX	S7	5	577	S7
Run B	HEX	S7	6	580	S7
Run B	HEX	S7	7	583	S7
Run B	HEX	S7	8	587	S7
Run B	HEX	S7	9	590	S7
Run B	HEX	S7	10	594	S7
Run B	HEX	S7	11	597	S7
Run B	HEX	S7	12	601	S7
Run B	HEX	S7	13	605	S7
Run B	HEX	S7	14	609	S7
Run B	HEX	S7	15	613	S7
Run B	HEX	S7	16	616	S7
Run B	HEX	S7	17	620	S7
Run B	HEX	S7	18	624	S7
Run B	HEX	S7	19	628	S7
Run B	HEX	S7	20	632	S7
Run B	HEX	S7	21	635	S7
Run B	HEX	S7	22	639	S7
Run B	HEX	S7	23	643	S7
Run B	HEX	S7	24	646	S7
Run B	HEX	S7	25	650	S7
Run B	HEX	S7	26	654	S7
Run B	HEX	S7	27	657	S7
Run B	HEX	S7	28	660	S7
Run B	HEX	S7	29	664	S7
Run B	HEX	S7	30	668	S7
Run B	HEX	S7	31	671	S7
Run B	HEX	S7	32	675	S7
Run B	HEX	S7	33	678	S7
Run B	HEX	S7	34	681	S7
Run B	HEX	S7	35	685	S7
Run B	HEX	S7	36	688	S7
Run B	HEX	S7	37	691	S7
Run B	HEX	S7	38	695	S7
Run B	HEX	S7	39	698	S7
Run B	HEX	S7	40	701	S7
Run B	HEX	S7	41	704	S7
Run B	HEX	S7	42	707	S7
Run B	HEX	S7	43	711	S7
Run B	HEX	S7	44	714	S7
Run B	HEX	S7	45	717	S7
Run B	HEX	S7	46	720	S7
Run B	HEX	S7	47	723	S7
Run B	HEX	S7	48	726	S7
Run B	HEX	S7	49	729	S7
Run B	HEX	S7	50	731	S7
Run B	HEX	S7	51	734	S7
Run B	HEX	S7	52	737	S7
Run B	HEX	S7	53	741	S7
Run B	HEX	S7	54	743	S7
Run B	HEX	S7	55	746	S7
Run B	HEX	S7	56	749	S7
Run B	HEX	S7	57	752	S7
Run B	HEX	S7	58	755	S7
Run B	HEX	S7	59	758	S7
Run B	HEX	S7	60	761	S7
Run B	HEX	S7	61	764	S7
Run B	HEX	S7	62	767	S7
Run B	HEX	S7	63	770	S7
Run B	HEX	S7	64	772	S7
Run B	HEX	S7	65	775	S7
Run B	HEX	S7	66	778	S7
Run B	HEX	S7	67	781	S7
Run B	HEX	S7	68	783	S7
Run B	HEX	S7	69	786	S7
Run B	HEX	S7	70	788	S7
Run B	HEX	S7	71	791	S7
Run B	HEX	S7	72	794	S7
Run B	HEX	S7	73	796	S7
Run B	HEX	S7	74	799	S7
Run B	HEX	S7	75	801	S7
Run B	HEX	S7	76	804	S7
Run B	HEX	S7	77	806	S7
Run B	HEX	S7	78	809	S7
Run B	HEX	S7	79	811	S7
Run B	HEX	S7	80	814	S7
Run B	HEX	S7	81	816	S7
Run B	HEX	S7	82	818	S7
Run B	HEX	S7	83	821	S7
Run B	HEX	S7	84	823	S7
Run B	HEX	S7	85	826	S7
Run B	HEX	S7	86	828	S7
Run B	HEX	S7	87	830	S7
Run B	HEX	S7	88	833	S7
Run B	HEX	S7	89	835	S7
Run B	HEX	S7	90	837	S7
Run B	HEX	S7	91	840	S7
Run B	HEX	S7	92	842	S7
Run B	HEX	S7	93	845	S7
Run B	HEX	S7	94	847	S7
Run B	HEX	S7	95	849	S7
Run B	HEX	S7	96	852	S7
Run B	HEX	S7	97	854	S7
Run B	HEX	S7	98	856	S7
Run B	HEX	S7	99	859	S7
Run B	HEX	S7	100	861	S7
Run B	HEX	S7	101	863	S7
Run B	HEX	S7	102	866	S7
Run B	HEX	S7	103	868	S7
Run B	HEX	S7	104	870	S7
Run B	HEX	S7	105	872	S7
Run B	HEX	S7	106	875	S7
Run B	HEX	S7	107	877	S7
Run B	HEX	S7	108	879	S7
Run B	HEX	S7	109	881	S7
Run B	HEX	S7	110	884	S7
Run B	HEX	S7	111	886	S7
Run B	HEX	S7	112	888	S7
Run B	HEX	S7	113	890	S7
Run B	HEX	S7	114	892	S7
Run B	HEX	S7	115	895	S7
Run B	HEX	S7	116	897	S7
Run B	HEX	S7	117	899	S7
Run B	HEX	S7	118	901	S7
Run B	HEX	S7	119	903	S7
Run B	HEX	S7	120	905	S7
Run B	HEX	S7	121	908	S7
Run B	HEX	S7	122	910	S7
Run B	HEX	S7	123	912	S7
Run B	HEX	S7	124	914	S7
Run B	HEX	S7	125	916	S7
Run B	HEX	S7	126	918	S7
Run B	HEX	S7	127	921	S7
Run B	HEX	S7	128	923	S7
Run B	HEX	S7	129	925	S7
Run B	HEX	S7	130	927	S7
Run B	HEX	S7	131	929	S7
Run B	HEX	S7	132	932	S7
Run B	HEX	S7	133	934	S7
Run B	HEX	S7	134	936	S7
Run B	HEX	S7	135	938	S7
Run B	HEX	S7	136	940	S7
Run B	HEX	S7	137	942	S7
Run B	HEX	S7	138	944	S7
Run B	HEX	S7	139	947	S7
Run B	HEX	S7	140	949	S7
Run B	HEX	S7	141	951	S7
Run B	HEX	S7	142	953	S7
Run B	HEX	S7	143	955	S7
Run B	HEX	S7	144	957	S7
Run B	HEX	S7	145	959	S7
Run B	HEX	S7	146	962	S7
Run B	HEX	S7	147	964	S7
Run B	HEX	S7	148	966	S7
Run B	HEX	S7	149	968	S7
Run B	HEX	S7	150	970	S7
Run B	FAM	S8	1	378	S8
Run B	FAM	S8	2	369	S8
Run B	FAM	S8	3	363	S8
Run B	FAM	S8	4	360	S8
Run B	FAM	S8	5	359	S8
Run B	FAM	S8	6	358	S8
Run B	FAM	S8	7	358	S8
Run B	FAM	S8	8	359	S8
Run B	FAM	S8	9	359	S8
Run B	FAM	S8	10	360	S8
Run B	FAM	S8	11	360	S8
Run B	FAM	S8	12	361	S8
Run B	FAM	S8	13	362	S8
Run B	FAM	S8	14	363	S8
Run B	FAM	S8	15	364	S8
Run B	FAM	S8	16	365	S8
Run B	FAM	S8	17	366	S8
Run B	FAM	S8	18	367	S8
Run B	FAM	S8	19	367	S8
Run B	FAM	S8	20	368	S8
Run B	FAM	S8	21	369	S8
Run B	FAM	S8	22	370	S8
Run B	FAM	S8	23	371	S8
Run B	FAM	S8	24	372	S8
Run B	FAM	S8	25	373	S8
Run B	FAM	S8	26	373	S8
Run B	FAM	S8	27	375	S8
Run B	FAM	S8	28	376	S8
Run B	FAM	S8	29	377	S8
Run B	FAM	S8	30	378	S8
Run B	FAM	S8	31	379	S8
Run B	FAM	S8	32	379	S8
Run B	FAM	S8	33	380	S8
Run B	FAM	S8	34	381	S8
Run B	FAM	S8	35	381	S8
Run B	FAM	S8	36	382	S8
Run B	FAM	S8	37	382	S8
Run B	FAM	S8	38	383	S8
Run B	FAM	S8	39	383	S8
Run B	FAM	S8	40	384	S8
Run B	FAM	S8	41	384	S8
Run B	FAM	S8	42	385	S8
Run B	FAM	S8	43	385	S8
Run B	FAM	S8	44	385	S8
Run B	FAM	S8	45	386	S8
Run B	FAM	S8	46	386	S8
Run B	FAM	S8	47	386	S8
Run B	FAM	S8	48	387	S8
Run B	FAM	S8	49	387	S8
Run B	FAM	S8	50	388	S8
Run B	FAM	S8	51	388	S8
Run B	FAM	S8	52	389	S8
Run B	FAM	S8	53	389	S8
Run B	FAM	S8	54	390	S8
Run B	FAM	S8	55	391	S8
Run B	FAM	S8	56	391	S8
Run B	FAM	S8	57	392	S8
Run B	FAM	S8	58	393	S8
Run B	FAM	S8	59	394	S8
Run B	FAM	S8	60	394	S8
Run B	FAM	S8	61	395	S8
Run B	FAM	S8	62	395	S8
Run B	FAM	S8	63	396	S8
Run B	FAM	S8	64	396	S8
Run B	FAM	S8	65	397	S8
Run B	FAM	S8	66	397	S8
Run B	FAM	S8	67	397	S8
Run B	FAM	S8	68	398	S8
Run B	FAM	S8	69	398	S8
Run B	FAM	S8	70	399	S8
Run B	FAM	S8	71	399	S8
Run B	FAM	S8	72	399	S8
Run B	FAM	S8	73	400	S8
Run B	FAM	S8	74	401	S8
Run B	FAM	S8	75	401	S8
Run B	FAM	S8	76	401	S8
Run B	FAM	S8	77	402	S8
Run B	FAM	S8	78	402	S8
Run B	FAM	S8	79	403	S8
Run B	FAM	S8	80	403	S8
Run B	FAM	S8	81	404	S8
Run B	FAM	S8	82	405	S8
Run B	FAM	S8	83	405	S8
Run B	FAM	S8	84	406	S8
Run B	FAM	S8	85	406	S8
Run B	FAM	S8	86	407	S8
Run B	FAM	S8	87	408	S8
Run B	FAM	S8	88	409	S8
Run B	FAM	S8	89	409	S8
Run B	FAM	S8	90	410	S8
Run B	FAM	S8	91	410	S8
Run B	FAM	S8	92	411	S8
Run B	FAM	S8	93	412	S8
Run B	FAM	S8	94	412	S8
Run B	FAM	S8	95	413	S8
Run B	FAM	S8	96	413	S8
Run B	FAM	S8	97	414	S8
Run B	FAM	S8	98	415	S8
Run B	FAM	S8	99	415	S8
Run B	FAM	S8	100	416	S8
Run B	FAM	S8	101	416	S8
Run B	FAM	S8	102	417	S8
Run B	FAM	S8	103	418	S8
Run B	FAM	S8	104	418	S8
Run B	FAM	S8	105	419	S8
Run B	FAM	S8	106	419	S8
Run B	FAM	S8	107	420	S8
Run B	FAM	S8	108	421	S8
Run B	FAM	S8	109	421	S8
Run B	FAM	S8	110	422	S8
Run B	FAM	S8	111	422	S8
Run B	FAM	S8	112	423	S8
Run B	FAM	S8	113	424	S8
Run B	FAM	S8	114	424	S8
Run B	FAM	S8	115	425	S8
Run B	FAM	S8	116	425	S8
Run B	FAM	S8	117	426	S8
Run B	FAM	S8	118	427	S8
Run B	FAM	S8	119	427	S8
Run B	FAM	S8	120	428	S8
Run B	FAM	S8	121	429	S8
Run B	FAM	S8	122	429	S8
Run B	FAM	S8	123	430	S8
Run B	FAM	S8	124	431	S8
Run B	FAM	S8	125	431	S8
Run B	FAM	S8	126	432	S8
Run B	FAM	S8	127	432	S8
Run B	FAM	S8	128	433	S8
Run B	FAM	S8	129	434	S8
Run B	FAM	S8	130	435	S8
Run B	FAM	S8	131	435	S8
Run B	FAM	S8	132	436	S8
Run B	FAM	S8	133	436	S8
Run B	FAM	S8	134	437	S8
Run B	FAM	S8	135	438	S8
Run B	FAM	S8	136	439	S8
Run B	FAM	S8	137	439	S8
Run B	FAM	S8	138	440	S8
Run B	FAM	S8	139	441	S8
Run B	FAM	S8	140	441	S8
Run B	FAM	S8	141	442	S8
Run B	FAM	S8	142	443	S8
Run B	FAM	S8	143	444	S8
Run B	FAM	S8	144	444	S8
Run B	FAM	S8	145	445	S8
Run B	FAM	S8	146	446	S8
Run B	FAM	S8	147	446	S8
Run B	FAM	S8	148	447	S8
Run B	FAM	S8	149	448	S8
Run B	FAM	S8	150	449	S8
Run B	HEX	S8	1	583	S8
Run B	HEX	S8	2	602	S8
Run B	HEX	S8	3	641	S8
Run B	HEX	S8	4	703	S8
Run B	HEX	S8	5	789	S8
Run B	HEX	S8	6	896	S8
Run B	HEX	S8	7	1024	S8
Run B	HEX	S8	8	1169	S8
Run B	HEX	S8	9	1329	S8
Run B	HEX	S8	10	1503	S8
Run B	HEX	S8	11	1688	S8
Run B	HEX	S8	12	1881	S8
Run B	HEX	S8	13	2079	S8
Run B	HEX	S8	14	2281	S8
Run B	HEX	S8	15	2485	S8
Run B	HEX	S8	16	2688	S8
Run B	HEX	S8	17	2891	S8
Run B	HEX	S8	18	3089	S8
Run B	HEX	S8	19	3282	S8
Run B	HEX	S8	20	3469	S8
Run B	HEX	S8	21	3649	S8
Run B	HEX	S8	22	3822	S8
Run B	HEX	S8	23	3986	S8
Run B	HEX	S8	24	4142	S8
Run B	HEX	S8	25	4290	S8
Run B	HEX	S8	26	4430	S8
Run B	HEX	S8	27	4562	S8
Run B	HEX	S8	28	4688	S8
Run B	HEX	S8	29	4803	S8
Run B	HEX	S8	30	4853	S8
Run B	HEX	S8	31	4854	S8
Run B	HEX	S8	32	4854	S8
Run B	HEX	S8	33	4854	S8
Run B	HEX	S8	34	4854	S8
Run B	HEX	S8	35	4854	S8
Run B	HEX	S8	36	4854	S8
Run B	HEX	S8	37	4854	S8
Run B	HEX	S8	38	4854	S8
Run B	HEX	S8	39	4854	S8
Run B	HEX	S8	40	4854	S8
Run B	HEX	S8	41	4854	S8
Run B	HEX	S8	42	4854	S8
Run B	HEX	S8	43	4854	S8
Run B	HEX	S8	44	4854	S8
Run B	HEX	S8	45	4854	S8
Run B	HEX	S8	46	4854	S8
Run B	HEX	S8	47	4854	S8
Run B	HEX	S8	48	4854	S8
Run B	HEX	S8	49	4854	S8
Run B	HEX	S8	50	4854	S8
Run B	HEX	S8	51	4854	S8
Run B	HEX	S8	52	4854	S8
Run B	HEX	S8	53	4854	S8
Run B	HEX	S8	54	4854	S8
Run B	HEX	S8	55	4854	S8
Run B	HEX	S8	56	4854	S8
Run B	HEX	S8	57	4854	S8
Run B	HEX	S8	58	4854	S8
Run B	HEX	S8	59	4854	S8
Run B	HEX	S8	60	4854	S8
Run B	HEX	S8	61	4854	S8
Run B	HEX	S8	62	4854	S8
Run B	HEX	S8	63	4854	S8
Run B	HEX	S8	64	4854	S8
Run B	HEX	S8	65	4854	S8
Run B	HEX	S8	66	4854	S8
Run B	HEX	S8	67	4854	S8
Run B	HEX	S8	68	4854	S8
Run B	HEX	S8	69	4854	S8
Run B	HEX	S8	70	4854	S8
Run B	HEX	S8	71	4854	S8
Run B	HEX	S8	72	4854	S8
Run B	HEX	S8	73	4854	S8
Run B	HEX	S8	74	4854	S8
Run B	HEX	S8	75	4854	S8
Run B	HEX	S8	76	4854	S8
Run B	HEX	S8	77	4854	S8
Run B	HEX	S8	78	4854	S8
Run B	HEX	S8	79	4854	S8
Run B	HEX	S8	80	4854	S8
Run B	HEX	S8	81	4854	S8
Run B	HEX	S8	82	4854	S8
Run B	HEX	S8	83	4854	S8
Run B	HEX	S8	84	4854	S8
Run B	HEX	S8	85	4854	S8
Run B	HEX	S8	86	4854	S8
Run B	HEX	S8	87	4854	S8
Run B	HEX	S8	88	4854	S8
Run B	HEX	S8	89	4854	S8
Run B	HEX	S8	90	4854	S8
Run B	HEX	S8	91	4854	S8
Run B	HEX	S8	92	4854	S8
Run B	HEX	S8	93	4854	S8
Run B	HEX	S8	94	4854	S8
Run B	HEX	S8	95	4854	S8
Run B	HEX	S8	96	4854	S8
Run B	HEX	S8	97	4854	S8
Run B	HEX	S8	98	4854	S8
Run B	HEX	S8	99	4854	S8
Run B	HEX	S8	100	4854	S8
Run B	HEX	S8	101	4854	S8
Run B	HEX	S8	102	4854	S8
Run B	HEX	S8	103	4854	S8
Run B	HEX	S8	104	4854	S8
Run B	HEX	S8	105	4854	S8
Run B	HEX	S8	106	4854	S8
Run B	HEX	S8	107	4854	S8
Run B	HEX	S8	108	4854	S8
Run B	HEX	S8	109	4854	S8
Run B	HEX	S8	110	4854	S8
Run B	HEX	S8	111	4854	S8
Run B	HEX	S8	112	4854	S8
Run B	HEX	S8	113	4854	S8
Run B	HEX	S8	114	4854	S8
Run B	HEX	S8	115	4854	S8
Run B	HEX	S8	116	4854	S8
Run B	HEX	S8	117	4854	S8
Run B	HEX	S8	118	4854	S8
Run B	HEX	S8	119	4854	S8
Run B	HEX	S8	120	4854	S8
Run B	HEX	S8	121	4854	S8
Run B	HEX	S8	122	4854	S8
Run B	HEX	S8	123	4854	S8
Run B	HEX	S8	124	4854	S8
Run B	HEX	S8	125	4854	S8
Run B	HEX	S8	126	4854	S8
Run B	HEX	S8	127	4854	S8
Run B	HEX	S8	128	4854	S8
Run B	HEX	S8	129	4854	S8
Run B	HEX	S8	130	4854	S8
Run B	HEX	S8	131	4854	S8
Run B	HEX	S8	132	4854	S8
Run B	HEX	S8	133	4854	S8
Run B	HEX	S8	134	4854	S8
Run B	HEX	S8	135	4854	S8
Run B	HEX	S8	136	4854	S8
Run B	HEX	S8	137	4854	S8
Run B	HEX	S8	138	4854	S8
Run B	HEX	S8	139	4854	S8
Run B	HEX	S8	140	4854	S8
Run B	HEX	S8	141	4854	S8
Run B	HEX	S8	142	4854	S8
Run B	HEX	S8	143	4854	S8
Run B	HEX	S8	144	4854	S8
Run B	HEX	S8	145	4854	S8
Run B	HEX	S8	146	4854	S8
Run B	HEX	S8	147	4854	S8
Run B	HEX	S8	148	4854	S8
Run B	HEX	S8	149	4854	S8
Run B	HEX	S8	150	4854	S8
Run B	FAM	S9	1	389	S9
Run B	FAM	S9	2	373	S9
Run B	FAM	S9	3	366	S9
Run B	FAM	S9	4	362	S9
Run B	FAM	S9	5	358	S9
Run B	FAM	S9	6	356	S9
Run B	FAM	S9	7	354	S9
Run B	FAM	S9	8	353	S9
Run B	FAM	S9	9	352	S9
Run B	FAM	S9	10	352	S9
Run B	FAM	S9	11	351	S9
Run B	FAM	S9	12	351	S9
Run B	FAM	S9	13	351	S9
Run B	FAM	S9	14	351	S9
Run B	FAM	S9	15	351	S9
Run B	FAM	S9	16	350	S9
Run B	FAM	S9	17	350	S9
Run B	FAM	S9	18	350	S9
Run B	FAM	S9	19	350	S9
Run B	FAM	S9	20	350	S9
Run B	FAM	S9	21	351	S9
Run B	FAM	S9	22	351	S9
Run B	FAM	S9	23	351	S9
Run B	FAM	S9	24	351	S9
Run B	FAM	S9	25	351	S9
Run B	FAM	S9	26	352	S9
Run B	FAM	S9	27	352	S9
Run B	FAM	S9	28	352	S9
Run B	FAM	S9	29	352	S9
Run B	FAM	S9	30	352	S9
Run B	FAM	S9	31	353	S9
Run B	FAM	S9	32	353	S9
Run B	FAM	S9	33	353	S9
Run B	FAM	S9	34	353	S9
Run B	FAM	S9	35	353	S9
Run B	FAM	S9	36	353	S9
Run B	FAM	S9	37	354	S9
Run B	FAM	S9	38	354	S9
Run B	FAM	S9	39	354	S9
Run B	FAM	S9	40	354	S9
Run B	FAM	S9	41	355	S9
Run B	FAM	S9	42	355	S9
Run B	FAM	S9	43	355	S9
Run B	FAM	S9	44	355	S9
Run B	FAM	S9	45	356	S9
Run B	FAM	S9	46	356	S9
Run B	FAM	S9	47	356	S9
Run B	FAM	S9	48	356	S9
Run B	FAM	S9	49	357	S9
Run B	FAM	S9	50	357	S9
Run B	FAM	S9	51	357	S9
Run B	FAM	S9	52	358	S9
Run B	FAM	S9	53	358	S9
Run B	FAM	S9	54	358	S9
Run B	FAM	S9	55	360	S9
Run B	FAM	S9	56	360	S9
Run B	FAM	S9	57	361	S9
Run B	FAM	S9	58	361	S9
Run B	FAM	S9	59	361	S9
Run B	FAM	S9	60	362	S9
Run B	FAM	S9	61	362	S9
Run B	FAM	S9	62	363	S9
Run B	FAM	S9	63	363	S9
Run B	FAM	S9	64	364	S9
Run B	FAM	S9	65	364	S9
Run B	FAM	S9	66	365	S9
Run B	FAM	S9	67	365	S9
Run B	FAM	S9	68	366	S9
Run B	FAM	S9	69	366	S9
Run B	FAM	S9	70	367	S9
Run B	FAM	S9	71	367	S9
Run B	FAM	S9	72	368	S9
Run B	FAM	S9	73	368	S9
Run B	FAM	S9	74	369	S9
Run B	FAM	S9	75	369	S9
Run B	FAM	S9	76	370	S9
Run B	FAM	S9	77	370	S9
Run B	FAM	S9	78	371	S9
Run B	FAM	S9	79	371	S9
Run B	FAM	S9	80	372	S9
Run B	FAM	S9	81	372	S9
Run B	FAM	S9	82	372	S9
Run B	FAM	S9	83	373	S9
Run B	FAM	S9	84	373	S9
Run B	FAM	S9	85	374	S9
Run B	FAM	S9	86	374	S9
Run B	FAM	S9	87	375	S9
Run B	FAM	S9	88	375	S9
Run B	FAM	S9	89	376	S9
Run B	FAM	S9	90	376	S9
Run B	FAM	S9	91	376	S9
Run B	FAM	S9	92	377	S9
Run B	FAM	S9	93	377	S9
Run B	FAM	S9	94	378	S9
Run B	FAM	S9	95	378	S9
Run B	FAM	S9	96	378	S9
Run B	FAM	S9	97	379	S9
Run B	FAM	S9	98	379	S9
Run B	FAM	S9	99	379	S9
Run B	FAM	S9	100	380	S9
Run B	FAM	S9	101	380	S9
Run B	FAM	S9	102	381	S9
Run B	FAM	S9	103	381	S9
Run B	FAM	S9	104	381	S9
Run B	FAM	S9	105	382	S9
Run B	FAM	S9	106	382	S9
Run B	FAM	S9	107	383	S9
Run B	FAM	S9	108	383	S9
Run B	FAM	S9	109	384	S9
Run B	FAM	S9	110	384	S9
Run B	FAM	S9	111	385	S9
Run B	FAM	S9	112	385	S9
Run B	FAM	S9	113	386	S9
Run B	FAM	S9	114	386	S9
Run B	FAM	S9	115	387	S9
Run B	FAM	S9	116	387	S9
Run B	FAM	S9	117	388	S9
Run B	FAM	S9	118	389	S9
Run B	FAM	S9	119	389	S9
Run B	FAM	S9	120	390	S9
Run B	FAM	S9	121	390	S9
Run B	FAM	S9	122	391	S9
Run B	FAM	S9	123	392	S9
Run B	FAM	S9	124	392	S9
Run B	FAM	S9	125	393	S9
Run B	FAM	S9	126	394	S9
Run B	FAM	S9	127	396	S9
Run B	FAM	S9	128	396	S9
Run B	FAM	S9	129	397	S9
Run B	FAM	S9	130	397	S9
Run B	FAM	S9	131	398	S9
Run B	FAM	S9	132	398	S9
Run B	FAM	S9	133	399	S9
Run B	FAM	S9	134	399	S9
Run B	FAM	S9	135	400	S9
Run B	FAM	S9	136	400	S9
Run B	FAM	S9	137	400	S9
Run B	FAM	S9	138	401	S9
Run B	FAM	S9	139	401	S9
Run B	FAM	S9	140	401	S9
Run B	FAM	S9	141	401	S9
Run B	FAM	S9	142	402	S9
Run B	FAM	S9	143	402	S9
Run B	FAM	S9	144	403	S9
Run B	FAM	S9	145	403	S9
Run B	FAM	S9	146	403	S9
Run B	FAM	S9	147	404	S9
Run B	FAM	S9	148	404	S9
Run B	FAM	S9	149	404	S9
Run B	FAM	S9	150	405	S9
Run B	HEX	S9	1	599	S9
Run B	HEX	S9	2	597	S9
Run B	HEX	S9	3	596	S9
Run B	HEX	S9	4	596	S9
Run B	HEX	S9	5	596	S9
Run B	HEX	S9	6	596	S9
Run B	HEX	S9	7	596	S9
Run B	HEX	S9	8	596	S9
Run B	HEX	S9	9	596	S9
Run B	HEX	S9	10	597	S9
Run B	HEX	S9	11	597	S9
Run B	HEX	S9	12	597	S9
Run B	HEX	S9	13	598	S9
Run B	HEX	S9	14	598	S9
Run B	HEX	S9	15	598	S9
Run B	HEX	S9	16	599	S9
Run B	HEX	S9	17	599	S9
Run B	HEX	S9	18	600	S9
Run B	HEX	S9	19	600	S9
Run B	HEX	S9	20	600	S9
Run B	HEX	S9	21	601	S9
Run B	HEX	S9	22	601	S9
Run B	HEX	S9	23	602	S9
Run B	HEX	S9	24	602	S9
Run B	HEX	S9	25	602	S9
Run B	HEX	S9	26	603	S9
Run B	HEX	S9	27	604	S9
Run B	HEX	S9	28	604	S9
Run B	HEX	S9	29	605	S9
Run B	HEX	S9	30	605	S9
Run B	HEX	S9	31	605	S9
Run B	HEX	S9	32	606	S9
Run B	HEX	S9	33	607	S9
Run B	HEX	S9	34	607	S9
Run B	HEX	S9	35	607	S9
Run B	HEX	S9	36	608	S9
Run B	HEX	S9	37	608	S9
Run B	HEX	S9	38	609	S9
Run B	HEX	S9	39	609	S9
Run B	HEX	S9	40	610	S9
Run B	HEX	S9	41	610	S9
Run B	HEX	S9	42	611	S9
Run B	HEX	S9	43	611	S9
Run B	HEX	S9	44	612	S9
Run B	HEX	S9	45	612	S9
Run B	HEX	S9	46	613	S9
Run B	HEX	S9	47	613	S9
Run B	HEX	S9	48	614	S9
Run B	HEX	S9	49	615	S9
Run B	HEX	S9	50	615	S9
Run B	HEX	S9	51	616	S9
Run B	HEX	S9	52	617	S9
Run B	HEX	S9	53	617	S9
Run B	HEX	S9	54	618	S9
Run B	HEX	S9	55	618	S9
Run B	HEX	S9	56	619	S9
Run B	HEX	S9	57	620	S9
Run B	HEX	S9	58	620	S9
Run B	HEX	S9	59	621	S9
Run B	HEX	S9	60	621	S9
Run B	HEX	S9	61	622	S9
Run B	HEX	S9	62	623	S9
Run B	HEX	S9	63	623	S9
Run B	HEX	S9	64	624	S9
Run B	HEX	S9	65	625	S9
Run B	HEX	S9	66	626	S9
Run B	HEX	S9	67	626	S9
Run B	HEX	S9	68	627	S9
Run B	HEX	S9	69	628	S9
Run B	HEX	S9	70	628	S9
Run B	HEX	S9	71	629	S9
Run B	HEX	S9	72	630	S9
Run B	HEX	S9	73	630	S9
Run B	HEX	S9	74	631	S9
Run B	HEX	S9	75	632	S9
Run B	HEX	S9	76	633	S9
Run B	HEX	S9	77	633	S9
Run B	HEX	S9	78	634	S9
Run B	HEX	S9	79	635	S9
Run B	HEX	S9	80	635	S9
Run B	HEX	S9	81	636	S9
Run B	HEX	S9	82	637	S9
Run B	HEX	S9	83	637	S9
Run B	HEX	S9	84	638	S9
Run B	HEX	S9	85	639	S9
Run B	HEX	S9	86	639	S9
Run B	HEX	S9	87	640	S9
Run B	HEX	S9	88	641	S9
Run B	HEX	S9	89	642	S9
Run B	HEX	S9	90	642	S9
Run B	HEX	S9	91	643	S9
Run B	HEX	S9	92	643	S9
Run B	HEX	S9	93	644	S9
Run B	HEX	S9	94	645	S9
Run B	HEX	S9	95	645	S9
Run B	HEX	S9	96	646	S9
Run B	HEX	S9	97	647	S9
Run B	HEX	S9	98	647	S9
Run B	HEX	S9	99	648	S9
Run B	HEX	S9	100	649	S9
Run B	HEX	S9	101	649	S9
Run B	HEX	S9	102	650	S9
Run B	HEX	S9	103	651	S9
Run B	HEX	S9	104	651	S9
Run B	HEX	S9	105	652	S9
Run B	HEX	S9	106	653	S9
Run B	HEX	S9	107	653	S9
Run B	HEX	S9	108	654	S9
Run B	HEX	S9	109	655	S9
Run B	HEX	S9	110	655	S9
Run B	HEX	S9	111	656	S9
Run B	HEX	S9	112	657	S9
Run B	HEX	S9	113	658	S9
Run B	HEX	S9	114	658	S9
Run B	HEX	S9	115	659	S9
Run B	HEX	S9	116	660	S9
Run B	HEX	S9	117	661	S9
Run B	HEX	S9	118	662	S9
Run B	HEX	S9	119	662	S9
Run B	HEX	S9	120	663	S9
Run B	HEX	S9	121	664	S9
Run B	HEX	S9	122	665	S9
Run B	HEX	S9	123	665	S9
Run B	HEX	S9	124	666	S9
Run B	HEX	S9	125	667	S9
Run B	HEX	S9	126	668	S9
Run B	HEX	S9	127	669	S9
Run B	HEX	S9	128	670	S9
Run B	HEX	S9	129	670	S9
Run B	HEX	S9	130	671	S9
Run B	HEX	S9	131	672	S9
